"Supplier Name","Supplier Account","Currency","Settlement Date","Reference","ID","Issue Date","Due Date","Type","Counterparty Name","Discount ID","Activity Type","Remit Type","Remit No","Remit Date","Pay Date","Invoice Tenor","Net Amount","Gross Amount","Adj Amount","Disc Amount","PO No","Doc No","Comment","Adj Code","Add. Info.","Base Rate(%)","Spread Rate(%)","Discount Rate(%)","Discount Tenor","CM Adjusted","CM Adjusted Net Amount","Fee","Charge","Proceeds","Add. Info."
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JP970P200405","2020-04-05","2020-07-06","92","1984.00","1984.00","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1984.00","0.00","10.64","1973.36",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JQ2002200405","2020-04-05","2020-07-06","92","131.44","131.44","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","131.44","0.00","0.70","130.74",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JQ20022004051","2020-04-05","2020-07-06","92","1852.55","1852.55","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1852.55","0.00","9.93","1842.62",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JQ726R200405","2020-04-05","2020-07-06","92","1590.07","1590.07","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1590.07","0.00","8.53","1581.54",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JR070U200405","2020-04-05","2020-07-06","92","2776.80","2776.80","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2776.80","0.00","14.89","2761.91",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JR106G200405","2020-04-05","2020-07-06","92","2415.60","2415.60","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2415.60","0.00","12.95","2402.65",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JR2100200405","2020-04-05","2020-07-06","92","2098.16","2098.16","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2098.16","0.00","11.25","2086.91",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JR350F200405","2020-04-05","2020-07-06","92","1707.38","1707.38","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1707.38","0.00","9.16","1698.22",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JR508C200405","2020-04-05","2020-07-06","92","1696.42","1696.42","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1696.42","0.00","9.10","1687.32",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JR7520200405","2020-04-05","2020-07-06","92","2023.96","2023.96","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2023.96","0.00","10.85","2013.11",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JR816P200405","2020-04-05","2020-07-06","92","1645.13","1645.13","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1645.13","0.00","8.82","1636.31",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JR816P2004051","2020-04-05","2020-07-06","92","51.22","51.22","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","51.22","0.00","0.27","50.95",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JR8689200405","2020-04-05","2020-07-06","92","2269.60","2269.60","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2269.60","0.00","12.17","2257.43",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JR9084200405","2020-04-05","2020-07-06","92","2279.10","2279.10","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2279.10","0.00","12.22","2266.88",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JR951P200405","2020-04-05","2020-07-06","92","1478.63","1478.63","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1478.63","0.00","7.93","1470.70",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JS0954200405","2020-04-05","2020-07-06","92","1726.80","1726.80","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1726.80","0.00","9.26","1717.54",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JS095E200405","2020-04-05","2020-07-06","92","1715.13","1715.13","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1715.13","0.00","9.20","1705.93",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JS338Q200405","2020-04-05","2020-07-06","92","1868.79","1868.79","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1868.79","0.00","10.02","1858.77",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JS606Q200405","2020-04-05","2020-07-06","92","1637.00","1637.00","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1637.00","0.00","8.78","1628.22",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JS620U200405","2020-04-05","2020-07-06","92","953.77","953.77","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","953.77","0.00","5.11","948.66",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JS702E200405","2020-04-05","2020-07-06","92","1961.18","1961.18","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1961.18","0.00","10.52","1950.66",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JS702E2004051","2020-04-05","2020-07-06","92","24.80","24.80","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","24.80","0.00","0.13","24.67",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JT237R200405","2020-04-05","2020-07-06","92","2268.51","2268.51","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2268.51","0.00","12.16","2256.35",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JT9771200405","2020-04-05","2020-07-06","92","1768.70","1768.70","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1768.70","0.00","9.48","1759.22",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JT9805200405","2020-04-05","2020-07-06","92","363.54","363.54","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","363.54","0.00","1.95","361.59",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JU585D200405","2020-04-05","2020-07-06","92","1880.86","1880.86","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1880.86","0.00","10.09","1870.77",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JV086R200405","2020-04-05","2020-07-06","92","1873.07","1873.07","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1873.07","0.00","10.04","1863.03",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JV292Y200405","2020-04-05","2020-07-06","92","1232.43","1232.43","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1232.43","0.00","6.61","1225.82",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JV3072200405","2020-04-05","2020-07-06","92","1668.25","1668.25","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1668.25","0.00","8.95","1659.30",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JW137N200405","2020-04-05","2020-07-06","92","1889.46","1889.46","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1889.46","0.00","10.13","1879.33",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","JW2170200405","2020-04-05","2020-07-06","92","1372.10","1372.10","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1372.10","0.00","7.36","1364.74",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AR759V200405","2020-04-05","2020-07-06","92","2008.80","2008.80","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2008.80","0.00","10.77","1998.03",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AR370H200405","2020-04-05","2020-07-06","92","1984.00","1984.00","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1984.00","0.00","10.64","1973.36",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AR5348200405","2020-04-05","2020-07-06","92","2952.53","2952.53","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2952.53","0.00","15.83","2936.70",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AR601F200405","2020-04-05","2020-07-06","92","1201.98","1201.98","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1201.98","0.00","6.45","1195.53",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AR962Q200405","2020-04-05","2020-07-06","92","243.11","243.11","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","243.11","0.00","1.30","241.81",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AS4387200405","2020-04-05","2020-07-06","92","1113.92","1113.92","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1113.92","0.00","5.97","1107.95",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AS4833200405","2020-04-05","2020-07-06","92","1897.21","1897.21","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1897.21","0.00","10.17","1887.04",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AS936U200405","2020-04-05","2020-07-06","92","2105.21","2105.21","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2105.21","0.00","11.29","2093.92",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AS936U2004051","2020-04-05","2020-07-06","92","66.33","66.33","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","66.33","0.00","0.36","65.97",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AS975E200405","2020-04-05","2020-07-06","92","350.92","350.92","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","350.92","0.00","1.88","349.04",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AV020U200405","2020-04-05","2020-07-06","92","2001.36","2001.36","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2001.36","0.00","10.73","1990.63",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AV6935200405","2020-04-05","2020-07-06","92","1061.15","1061.15","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1061.15","0.00","5.69","1055.46",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AW183M200405","2020-04-05","2020-07-06","92","1889.92","1889.92","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1889.92","0.00","10.13","1879.79",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AV8551200405","2020-04-05","2020-07-06","92","2415.60","2415.60","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2415.60","0.00","12.95","2402.65",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AV9443200405","2020-04-05","2020-07-06","92","1492.00","1492.00","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1492.00","0.00","8.00","1484.00",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AW460T200405","2020-04-05","2020-07-06","92","1005.05","1005.05","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1005.05","0.00","5.39","999.66",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AW680A200405","2020-04-05","2020-07-06","92","1689.62","1689.62","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1689.62","0.00","9.06","1680.56",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","BB9584200405","2020-04-05","2020-07-06","92","1869.13","1869.13","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1869.13","0.00","10.02","1859.11",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","BC0677200405","2020-04-05","2020-07-06","92","1605.29","1605.29","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1605.29","0.00","8.61","1596.68",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","BC160T200405","2020-04-05","2020-07-06","92","2450.37","2450.37","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2450.37","0.00","13.14","2437.23",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","BD298A200405","2020-04-05","2020-07-06","92","1392.40","1392.40","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1392.40","0.00","7.47","1384.93",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","BF2211200405","2020-04-05","2020-07-06","92","1350.98","1350.98","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1350.98","0.00","7.24","1343.74",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","BG4754200405","2020-04-05","2020-07-06","92","1387.85","1387.85","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1387.85","0.00","7.44","1380.41",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","BG4951200405","2020-04-05","2020-07-06","92","333.63","333.63","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","333.63","0.00","1.79","331.84",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","BG641S200405","2020-04-05","2020-07-06","92","1284.26","1284.26","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1284.26","0.00","6.89","1277.37",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","BH581T200405","2020-04-05","2020-07-06","92","984.35","984.35","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","984.35","0.00","5.28","979.07",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","BH798T200405","2020-04-05","2020-07-06","92","1653.59","1653.59","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1653.59","0.00","8.87","1644.72",""
